date,flow,FDCPercentile,calMonthlyFDCPercentile,day,waterYear,waterMonth,waterDay,waterWeek,ewrMeasureExceedance,ewrExceedance,ewrFlowBandNumber,ewrFlowBand
1996-11-23,178.24119407222702,0.982359865265297,0.9360183669337293,328,1996,2,54,8,,0.96,5,Dry
1996-11-24,178.24119407222702,0.982359865265297,0.9360183669337293,329,1996,2,55,8,,0.96,5,Dry
1996-11-25,172.588571150434,0.9853449128851847,0.9480437109476616,330,1996,2,56,8,,0.96,5,Dry
1996-11-26,177.50827495124796,0.9827469065570863,0.9370054387580182,331,1996,2,57,9,,0.96,5,Dry
1996-11-27,179.96475987920334,0.981449681430108,0.9336971241162388,332,1996,2,58,9,,0.96,5,Dry
1996-11-28,182.70994304697962,0.98,0.93,333,1996,2,59,9,1,0.96,5,Dry
1996-11-29,188.80655001710193,0.975615844161317,0.9144688982095728,334,1996,2,60,9,,0.96,5,Dry
1996-11-30,191.55933856639643,0.9736362751895604,0.9066957871103252,335,1996,2,61,9,,0.96,5,Dry
1996-12-01,191.55933856639643,0.9736362751895604,0.9985689502176085,336,1996,3,62,9,,1,5,Dry
1996-12-02,191.55933856639643,0.9736362751895604,0.9985689502176085,337,1996,3,63,9,,1,5,Dry
1996-12-03,195.26379229446485,0.9709723503998152,0.9966431729170634,338,1996,3,64,10,,1,5,Dry
1996-12-04,197.85102796759864,0.9674429040635514,0.995298186558419,339,1996,3,65,10,,1,5,Dry
1996-12-05,195.26379229446485,0.9709723503998152,0.9966431729170634,340,1996,3,66,10,,1,5,Dry
1996-12-06,195.26379229446485,0.9709723503998152,0.9966431729170634,341,1996,3,67,10,,1,5,Dry
1996-12-07,196.6159427295861,0.97,0.9959402512972984,342,1996,3,68,10,,1,5,Dry
1996-12-08,197.85102796759864,0.9674429040635514,0.995298186558419,343,1996,3,69,10,0.98,1,5,Dry
1996-12-09,197.85102796759864,0.9674429040635514,0.995298186558419,344,1996,3,70,10,,1,5,Dry
1996-12-10,201.44597362677595,0.96,0.9934293375309143,345,1996,3,71,11,,1,5,Dry
1996-12-11,204.08695894542296,0.9493448787685147,0.9920564091719535,346,1996,3,72,11,,0.98,5,Dry
1996-12-12,208.05193903097586,0.94,0.9899957989082222,347,1996,3,73,11,,0.98,5,Dry
1996-12-13,211.86577963973988,0.9356204123953582,0.9882619636600732,348,1996,3,74,11,,0.98,5,Dry
1996-12-14,213.70653950916042,0.9335065932995338,0.9874251236679548,349,1996,3,75,11,,0.98,5,Dry
1996-12-15,221.9861321805019,0.9220718804978576,0.9836610834034247,350,1996,3,76,11,,0.98,5,Dry
1996-12-16,225.81321850804704,0.9150683870452603,0.9819212264316471,351,1996,3,77,11,,0.98,5,Dry
1996-12-17,228.68255337119885,0.9094585654023356,0.9806167791736671,352,1996,3,78,12,,0.98,5,Dry
1996-12-18,234.61701480289815,0.9,0.9751435934601995,353,1996,3,79,12,1,0.98,5,Dry
1996-12-19,239.53935321175527,0.89,0.9698952297454119,354,1996,3,80,12,,0.98,5,Dry
1996-12-20,250.28337236434916,0.8753280469610728,0.9527732225997372,355,1996,3,81,12,,0.98,5,Dry
1996-12-21,247.07495859699483,0.8793069739170076,0.9589279975221001,356,1996,3,82,12,,1,5,Dry
1996-12-22,246.51613596706648,0.88,0.96,357,1996,3,83,12,,1,5,Dry
1996-12-23,242.391699236284,0.885911659966254,0.9658497233542838,358,1996,3,84,12,,1,5,Dry
1996-12-24,250.28337236434916,0.8753280469610728,0.9527732225997372,359,1996,3,85,13,,1,5,Dry
1996-12-25,259.36941771991155,0.8557925560616066,0.9357925560616066,360,1996,3,86,13,,1,5,Dry
1996-12-26,265.9546773532155,0.84,0.92,361,1996,3,87,13,,1,5,Dry
1996-12-27,273.29546097521643,0.83,0.9043527016232215,362,1996,3,88,13,,1,5,Dry
1996-12-28,276.1648925085197,0.8264876409870453,0.9,363,1996,3,89,13,0.97,1,5,Dry
1996-12-29,283.22183480614996,0.81,0.89,364,1996,3,90,13,,1,5,Dry
1996-12-30,287.1237983502716,0.8042559277181712,0.88,365,1996,3,91,13,,1,5,Dry
1996-12-31,294.59680269954964,0.79210406546573,0.86,366,1996,3,92,14,,1,5,Dry
1997-01-01,305.93110950428735,0.7756498719925308,0.99401088509001,1,1996,4,93,14,,0.97,5,Dry
1997-01-02,302.6397594058508,0.7801442724310819,0.9945432167702308,2,1996,4,94,14,,0.97,5,Dry
1997-01-03,330.7299849541676,0.74,0.99,3,1996,4,95,14,,0.97,5,Dry
1997-01-04,337.190726462265,0.7315651517874866,0.9887525933018102,4,1996,4,96,14,,0.97,5,Dry
1997-01-05,347.3225793197573,0.7164662040707783,0.9867963873301474,5,1996,4,97,14,,0.97,5,Dry
1997-01-06,353.9854470549364,0.71,0.9855099551409632,6,1996,4,98,14,,0.97,5,Dry
1997-01-07,356.03619926906987,0.7079566996879364,0.9851140064646337,7,1996,4,99,15,,0.97,5,Dry
1997-01-08,358.6751984084282,0.7053272899875234,0.9846044821013966,8,1996,4,100,15,0.97,0.97,5,Dry
1997-01-09,368.2949483622472,0.6961288628868612,0.9827471503210947,9,1996,4,101,15,,0.97,5,Dry
1997-01-10,385.1911752921153,0.676277527156689,0.9780326761162792,10,1996,4,102,15,,0.97,5,Dry
1997-01-11,385.1911752921153,0.676277527156689,0.9780326761162792,11,1996,4,103,15,,0.97,5,Dry
1997-01-12,385.1911752921153,0.676277527156689,0.9780326761162792,12,1996,4,104,15,,0.97,5,Dry
1997-01-13,385.1911752921153,0.676277527156689,0.9780326761162792,13,1996,4,105,15,,0.97,5,Dry
1997-01-14,393.74971584454994,0.6635825903827071,0.9717213386539572,14,1996,4,106,16,,0.97,5,Dry
1997-01-15,404.3182873662079,0.6522433663438273,0.9622433663438272,15,1996,4,107,16,,0.97,5,Dry
1997-01-16,418.19591894878914,0.64,0.9525888123921973,16,1996,4,108,16,,0.97,5,Dry
1997-01-17,427.13455561928293,0.63,0.9434944598940637,17,1996,4,109,16,,0.97,5,Dry
1997-01-18,427.13455561928293,0.63,0.9434944598940637,18,1996,4,110,16,0.97,0.97,5,Dry
1997-01-19,469.10541407541234,0.5906703780287454,0.89,19,1996,4,111,16,,0.97,5,Dry
1997-01-20,446.5785846181075,0.61,0.92,20,1996,4,112,16,,0.97,5,Dry
1997-01-21,447.6942029695799,0.6088667719051984,0.9092485708438932,21,1996,4,113,17,,0.97,5,Dry
1997-01-22,452.7080757914185,0.6037737564147574,0.9042649115870159,22,1996,4,114,17,,0.97,5,Dry
1997-01-23,456.4231901003585,0.6,0.9005721845326993,23,1996,4,115,17,,0.97,5,Dry
1997-01-24,474.65062472348933,0.5858791970928431,0.88,24,1996,4,116,17,,0.97,5,Dry
1997-01-25,477.8107042925146,0.5830690426112638,0.87,25,1996,4,117,17,,0.97,5,Dry
1997-01-26,485.2693293039278,0.5755940726836944,0.86,26,1996,4,118,17,,0.97,5,Dry
1997-01-27,492.53168390950515,0.5682507566203591,0.84,27,1996,4,119,17,,0.97,5,Dry
1997-01-28,502.78711458791463,0.56,0.8140372317102271,28,1996,4,120,18,0.92,0.97,5,Dry
1997-01-29,512.1928573184496,0.5514095506835845,0.8,29,1996,4,121,18,,0.97,5,Dry
1997-01-30,525.1218445721947,0.543499725573635,0.77,30,1996,4,122,18,,0.97,5,Dry
1997-01-31,531.2518452874355,0.54,0.76,31,1996,4,123,18,,0.97,5,Dry
1997-02-01,542.6549481246924,0.5332805338687248,0.97,32,1996,5,124,18,,0.92,5,Dry
1997-02-02,576.2093390100107,0.515596438368922,0.96,33,1996,5,125,18,,0.92,5,Dry
1997-02-03,576.2093390100107,0.515596438368922,0.96,34,1996,5,126,18,,0.92,5,Dry
1997-02-04,599.4776543105631,0.5040103305801624,0.95242991658734,35,1996,5,127,19,,0.92,5,Dry
1997-02-05,629.6537174892982,0.49,0.94,36,1996,5,128,19,,0.92,5,Dry
1997-02-06,650.4824688347184,0.47637395994219717,0.9289490945947319,37,1996,5,129,19,,0.92,5,Dry
1997-02-07,690.1825223078384,0.45809010817178214,0.9026681120352907,38,1996,5,130,19,,0.92,5,Dry
1997-02-08,735.4577964051957,0.44,0.861391685513058,39,1996,5,131,19,0.78,0.92,5,Dry
1997-02-09,745.3882225988765,0.4350347485740903,0.84,40,1996,5,132,19,,0.92,5,Dry
1997-02-10,763.9831940612547,0.42499126916753555,0.81,41,1996,5,133,19,,0.92,5,Dry
1997-02-11,770.5946545994752,0.4211070601369106,0.7946264444188016,42,1996,5,134,20,,0.78,4,Mod_Dry
1997-02-12,775.4472291484697,0.4188321644739067,0.7820215034491039,43,1996,5,135,20,,0.78,4,Mod_Dry
1997-02-13,782.3460362815399,0.41611783999456725,0.77,44,1996,5,136,20,,0.78,4,Mod_Dry
1997-02-14,782.3460362815399,0.41611783999456725,0.77,45,1996,5,137,20,,0.78,4,Mod_Dry
1997-02-15,782.3460362815399,0.41611783999456725,0.77,46,1996,5,138,20,,0.78,4,Mod_Dry
1997-02-16,782.3460362815399,0.41611783999456725,0.77,47,1996,5,139,20,,0.78,4,Mod_Dry
1997-02-17,776.1992802434033,0.4185362711901378,0.78,48,1996,5,140,20,,0.78,4,Mod_Dry
1997-02-18,775.1766083594756,0.41893863978449536,0.7827489285695991,49,1996,5,141,21,0.83,0.78,4,Mod_Dry
1997-02-19,774.6438487744415,0.4191482531792993,0.7841809793251193,50,1996,5,142,21,,0.78,4,Mod_Dry
1997-02-20,768.4059838906146,0.4223928962215814,0.8,51,1996,5,143,21,,0.78,4,Mod_Dry
1997-02-21,763.9831940612547,0.42499126916753555,0.81,52,1996,5,144,21,,0.83,4,Mod_Dry
1997-02-22,782.3460362815399,0.41611783999456725,0.77,53,1996,5,145,21,,0.83,4,Mod_Dry
1997-02-23,782.3460362815399,0.41611783999456725,0.77,54,1996,5,146,21,,0.83,4,Mod_Dry
1997-02-24,768.4059838906146,0.4223928962215814,0.8,55,1996,5,147,21,,0.83,4,Mod_Dry
1997-02-25,768.4059838906146,0.4223928962215814,0.8,56,1996,5,148,22,,0.83,4,Mod_Dry
1997-02-26,768.4059838906146,0.4223928962215814,0.8,57,1996,5,149,22,,0.83,4,Mod_Dry
1997-02-27,768.4059838906146,0.4223928962215814,0.8,58,1996,5,150,22,,0.83,4,Mod_Dry
1997-02-28,768.4059838906146,0.4223928962215814,0.8,59,1996,5,151,22,0.91,0.83,4,Mod_Dry
1997-03-01,768.4059838906146,0.4223928962215814,0.9625870680628561,60,1996,6,152,22,,0.91,5,Dry
1997-03-02,772.4790239397742,0.42,0.96,61,1996,6,153,22,,0.91,5,Dry
1997-03-03,772.4790239397742,0.42,0.96,62,1996,6,154,22,,0.91,5,Dry
1997-03-04,776.1992802434033,0.4185362711901378,0.9579093823413877,63,1996,6,155,23,,0.91,5,Dry
1997-03-05,782.3460362815399,0.41611783999456725,0.9544551803542894,64,1996,6,156,23,,0.91,5,Dry
1997-03-06,790.2740343679293,0.4129985820035896,0.95,65,1996,6,157,23,,0.91,5,Dry
1997-03-07,797.8953188064405,0.41,0.94716866578535,66,1996,6,158,23,,0.91,5,Dry
1997-03-08,804.6174526821538,0.4069503772462709,0.9446713691956057,67,1996,6,159,23,0.9299999999999999,0.91,5,Dry
1997-03-09,817.19167764394,0.4012458430517772,0.94,68,1996,6,160,23,,0.91,5,Dry
1997-03-10,827.494316859016,0.39707793574818645,0.9363984662114759,69,1996,6,161,23,,0.91,5,Dry
1997-03-11,834.547961257146,0.3943503193150996,0.9339326962178102,70,1996,6,162,24,,0.9299999999999999,5,Dry
1997-03-12,837.3010310285691,0.3932857181066861,0.9329702948760805,71,1996,6,163,24,,0.9299999999999999,5,Dry
1997-03-13,857.9729404886403,0.3823405750711704,0.92,72,1996,6,164,24,,0.9299999999999999,5,Dry
1997-03-14,892.9714266533351,0.3687104282330824,0.9,73,1996,6,165,24,,0.9299999999999999,5,Dry
1997-03-15,892.9714266533351,0.3687104282330824,0.9,74,1996,6,166,24,,0.9299999999999999,5,Dry
1997-03-16,902.5164240287266,0.36434424985894875,0.89,75,1996,6,167,24,,0.9299999999999999,5,Dry
1997-03-17,917.8234186592183,0.3580012439763073,0.8808075412673941,76,1996,6,168,24,,0.9299999999999999,5,Dry
1997-03-18,936.872326084022,0.3514479668492393,0.8719207274418397,77,1996,6,169,25,0.88,0.9299999999999999,5,Dry
1997-03-19,944.1311680477726,0.3490977735403128,0.8687209819421431,78,1996,6,170,25,,0.9299999999999999,5,Dry
1997-03-20,958.6505658125416,0.3448026592503323,0.8626321240080179,79,1996,6,171,25,,0.9299999999999999,5,Dry
1997-03-21,971.0195086075217,0.3411436904823867,0.85,80,1996,6,172,25,,0.88,4,Mod_Dry
1997-03-22,994.9508995225892,0.33229583138183433,0.833370017845143,81,1996,6,173,25,,0.88,4,Mod_Dry
1997-03-23,1000.9303032369309,0.33,0.83,82,1996,6,174,25,,0.88,4,Mod_Dry
1997-03-24,1006.5763361968478,0.32835554299689396,0.8258510661321944,83,1996,6,175,25,,0.88,4,Mod_Dry
1997-03-25,1014.5386979229211,0.326036434767335,0.82,84,1996,6,176,26,,0.88,4,Mod_Dry
1997-03-26,1026.2101187929525,0.3226370302788774,0.8143685227796169,85,1996,6,177,26,,0.88,4,Mod_Dry
1997-03-27,1035.2640252451852,0.32,0.81,86,1996,6,178,26,,0.88,4,Mod_Dry
1997-03-28,1043.7896452266386,0.3163413158679692,0.8029434211809654,87,1996,6,179,26,0.89,0.88,4,Mod_Dry
1997-03-29,1047.345828906835,0.31481521538147955,0.8,88,1996,6,180,26,,0.88,4,Mod_Dry
1997-03-30,1058.5664467546396,0.31,0.7953250511558224,89,1996,6,181,26,,0.88,4,Mod_Dry
1997-03-31,1077.9287392291048,0.3068921808400706,0.78,90,1996,6,182,26,,0.88,4,Mod_Dry
1997-04-01,1096.3326273703951,0.303938194050638,0.9228464305154627,91,1996,7,183,27,,0.89,4,Mod_Dry
1997-04-02,1123.1523461933543,0.29941164389161523,0.9170104452046118,92,1996,7,184,27,,0.89,4,Mod_Dry
1997-04-03,1140.1351393148987,0.295036962468002,0.9141039279173809,93,1996,7,185,27,,0.89,4,Mod_Dry
1997-04-04,1155.331351858345,0.2911224951452646,0.9115031746642585,94,1996,7,186,27,,0.89,4,Mod_Dry
1997-04-05,1175.3661790469923,0.2860947139127389,0.9068498453445532,95,1996,7,187,27,,0.89,4,Mod_Dry
1997-04-06,1187.0647888729118,0.2831805243249616,0.9035745893986985,96,1996,7,188,27,,0.89,4,Mod_Dry
1997-04-07,1199.331635594895,0.280124783726377,0.9001402443559186,97,1996,7,189,27,,0.89,4,Mod_Dry
1997-04-08,1204.2845588525988,0.27891132433049837,0.8989113243304984,98,1996,7,190,28,0.89,0.89,4,Mod_Dry
1997-04-09,1212.223586624826,0.27696994212916826,0.8969699421291683,99,1996,7,191,28,,0.89,4,Mod_Dry
1997-04-10,1222.2206503761302,0.27452529497725386,0.8945252949772539,100,1996,7,192,28,,0.89,4,Mod_Dry
1997-04-11,1234.621483353541,0.27149283847064826,0.8914928384706482,101,1996,7,193,28,,0.89,4,Mod_Dry
1997-04-12,1245.6241254684805,0.2691015354072085,0.884558358293342,102,1996,7,194,28,,0.89,4,Mod_Dry
1997-04-13,1258.8462232520642,0.26667607813783845,0.8764921659647515,103,1996,7,195,28,,0.89,4,Mod_Dry
1997-04-14,1258.8462232520642,0.26667607813783845,0.8764921659647515,104,1996,7,196,28,,0.89,4,Mod_Dry
1997-04-15,1266.9291120941887,0.2651933556666749,0.8733829786420652,105,1996,7,197,29,,0.89,4,Mod_Dry
1997-04-16,1275.7237704666757,0.2635800664269251,0.87,106,1996,7,198,29,,0.89,4,Mod_Dry
1997-04-17,1284.310881683387,0.2620048495691795,0.8667034931353033,107,1996,7,199,29,,0.89,4,Mod_Dry
1997-04-18,1296.6632086620511,0.25967729929558425,0.8619615572674062,108,1996,7,200,29,0.88,0.89,4,Mod_Dry
1997-04-19,1296.6632086620511,0.25967729929558425,0.8619615572674062,109,1996,7,201,29,,0.89,4,Mod_Dry
1997-04-20,1301.7728932780772,0.258518651214891,0.86,110,1996,7,202,29,,0.89,4,Mod_Dry
1997-04-21,1312.3813467248008,0.25611312814471565,0.854077414024403,111,1996,7,203,29,,0.88,4,Mod_Dry
1997-04-22,1314.1643276134268,0.25570882777399606,0.853081994884491,112,1996,7,204,30,,0.88,4,Mod_Dry
1997-04-23,1317.9034213759826,0.2548609684368601,0.8509944988709798,113,1996,7,205,30,,0.88,4,Mod_Dry
1997-04-24,1319.7755477050125,0.25443645386483693,0.849979515004972,114,1996,7,206,30,,0.88,4,Mod_Dry
1997-04-25,1319.7755477050125,0.25443645386483693,0.849979515004972,115,1996,7,207,30,,0.88,4,Mod_Dry
1997-04-26,1319.7755477050125,0.25443645386483693,0.849979515004972,116,1996,7,208,30,,0.88,4,Mod_Dry
1997-04-27,1322.6741428848202,0.2537791820380675,0.8493255309316506,117,1996,7,209,30,,0.88,4,Mod_Dry
1997-04-28,1339.3404876040215,0.25,0.845565252820802,118,1996,7,210,30,0.84,0.88,4,Mod_Dry
1997-04-29,1364.0068604697406,0.24691047274030792,0.84,119,1996,7,211,31,,0.88,4,Mod_Dry
1997-04-30,1364.0068604697406,0.24691047274030792,0.84,120,1996,7,212,31,,0.88,4,Mod_Dry
1997-05-01,1364.0068604697406,0.24691047274030792,0.8137807986105237,121,1996,8,213,31,,0.84,4,Mod_Dry
1997-05-02,1379.0021279352986,0.24503227654772536,0.81,122,1996,8,214,31,,0.84,4,Mod_Dry
1997-05-03,1379.0021279352986,0.24503227654772536,0.81,123,1996,8,215,31,,0.84,4,Mod_Dry
1997-05-04,1387.562890626167,0.24396001878850082,0.8065660962531984,124,1996,8,216,31,,0.84,4,Mod_Dry
1997-05-05,1387.562890626167,0.24396001878850082,0.8065660962531984,125,1996,8,217,31,,0.84,4,Mod_Dry
1997-05-06,1387.562890626167,0.24396001878850082,0.8065660962531984,126,1996,8,218,32,,0.84,4,Mod_Dry
1997-05-07,1387.562890626167,0.24396001878850082,0.8065660962531984,127,1996,8,219,32,,0.84,4,Mod_Dry
1997-05-08,1387.562890626167,0.24396001878850082,0.8065660962531984,128,1996,8,220,32,0.83,0.84,4,Mod_Dry
1997-05-09,1387.562890626167,0.24396001878850082,0.8065660962531984,129,1996,8,221,32,,0.84,4,Mod_Dry
1997-05-10,1387.562890626167,0.24396001878850082,0.8065660962531984,130,1996,8,222,32,,0.84,4,Mod_Dry
1997-05-11,1387.562890626167,0.24396001878850082,0.8065660962531984,131,1996,8,223,32,,0.83,4,Mod_Dry
1997-05-12,1387.562890626167,0.24396001878850082,0.8065660962531984,132,1996,8,224,32,,0.83,4,Mod_Dry
1997-05-13,1379.0021279352986,0.24503227654772536,0.81,133,1996,8,225,33,,0.83,4,Mod_Dry
1997-05-14,1364.0068604697406,0.24691047274030792,0.8137807986105237,134,1996,8,226,33,,0.83,4,Mod_Dry
1997-05-15,1364.0068604697406,0.24691047274030792,0.8137807986105237,135,1996,8,227,33,,0.83,4,Mod_Dry
1997-05-16,1339.3404876040215,0.25,0.82,136,1996,8,228,33,,0.83,4,Mod_Dry
1997-05-17,1322.6741428848202,0.2537791820380675,0.8260915288393064,137,1996,8,229,33,,0.83,4,Mod_Dry
1997-05-18,1312.3813467248008,0.25611312814471565,0.8298535333881277,138,1996,8,230,33,0.83,0.83,4,Mod_Dry
1997-05-19,1296.6632086620511,0.25967729929558425,0.8355357984801813,139,1996,8,231,33,,0.83,4,Mod_Dry
1997-05-20,1287.997991252262,0.261328487402361,0.8386674575430572,140,1996,8,232,34,,0.83,4,Mod_Dry
1997-05-21,1281.2346191458573,0.26256915815744347,0.8407951720016124,141,1996,8,233,34,,0.83,4,Mod_Dry
1997-05-22,1275.7237704666757,0.2635800664269251,0.8422196513889687,142,1996,8,234,34,,0.83,4,Mod_Dry
1997-05-23,1258.8462232520642,0.26667607813783845,0.8465822676602467,143,1996,8,235,34,,0.83,4,Mod_Dry
1997-05-24,1249.7269809418144,0.26834890894839286,0.8489394676952127,144,1996,8,236,34,,0.83,4,Mod_Dry
1997-05-25,1240.7262503951906,0.27,0.8520927982079426,145,1996,8,237,34,,0.83,4,Mod_Dry
1997-05-26,1222.2206503761302,0.27452529497725386,0.86,146,1996,8,238,34,,0.83,4,Mod_Dry
1997-05-27,1207.836236225816,0.2780428095154537,0.8651003943926138,147,1996,8,239,35,,0.83,4,Mod_Dry
1997-05-28,1199.331635594895,0.280124783726377,0.8681159372514393,148,1996,8,240,35,0.81,0.83,4,Mod_Dry
1997-05-29,1187.0647888729118,0.2831805243249616,0.8717973361883011,149,1996,8,241,35,,0.83,4,Mod_Dry
1997-05-30,1164.1144079443343,0.2888975934582016,0.8777296989204291,150,1996,8,242,35,,0.83,4,Mod_Dry
1997-05-31,1155.331351858345,0.2911224951452646,0.88,151,1996,8,243,35,,0.83,4,Mod_Dry
1997-06-01,1140.1351393148987,0.295036962468002,0.53,152,1996,9,244,35,,0.81,4,Mod_Dry
1997-06-02,1091.324952451782,0.30474197015717536,0.5551918410255101,153,1996,9,245,35,,0.81,4,Mod_Dry
1997-06-03,1072.8301032927882,0.30771055699430366,0.5642396950084745,154,1996,9,246,36,,0.81,4,Mod_Dry
1997-06-04,1047.345828906835,0.31481521538147955,0.59,155,1996,9,247,36,,0.81,4,Mod_Dry
1997-06-05,1026.2101187929525,0.3226370302788774,0.6054435208063763,156,1996,9,248,36,,0.81,4,Mod_Dry
1997-06-06,1006.5763361968478,0.32835554299689396,0.62,157,1996,9,249,36,,0.81,4,Mod_Dry
1997-06-07,982.0282013084473,0.3372575863519564,0.641148115538304,158,1996,9,250,36,,0.81,4,Mod_Dry
1997-06-08,964.9270885779065,0.3429459443191993,0.6624530717416132,159,1996,9,251,36,0.81,0.81,4,Mod_Dry
1997-06-09,935.4974122387135,0.35192096990674887,0.6824768228212962,160,1996,9,252,36,,0.81,4,Mod_Dry
1997-06-10,902.5164240287266,0.36434424985894875,0.7043902347270451,161,1996,9,253,37,,0.81,4,Mod_Dry
1997-06-11,871.8553819869751,0.3764292368378112,0.72,162,1996,9,254,37,,0.81,4,Mod_Dry
1997-06-12,837.3010310285691,0.3932857181066861,0.75,163,1996,9,255,37,,0.81,4,Mod_Dry
1997-06-13,817.19167764394,0.4012458430517772,0.7616874067824799,164,1996,9,256,37,,0.81,4,Mod_Dry
1997-06-14,782.3460362815399,0.41611783999456725,0.7844551803542895,165,1996,9,257,37,,0.81,4,Mod_Dry
1997-06-15,745.3882225988765,0.4350347485740903,0.807385152126768,166,1996,9,258,37,,0.81,4,Mod_Dry
1997-06-16,725.0551639992441,0.44423849744608257,0.82,167,1996,9,259,37,,0.81,4,Mod_Dry
1997-06-17,687.0267925096546,0.45932154334093805,0.8387615323559362,168,1996,9,260,38,,0.81,4,Mod_Dry
1997-06-18,652.0758729899483,0.47549003540497536,0.8554900354049754,169,1996,9,261,38,0.85,0.81,4,Mod_Dry
1997-06-19,629.6537174892982,0.49,0.87,170,1996,9,262,38,,0.81,4,Mod_Dry
1997-06-20,599.4776543105631,0.5040103305801624,0.8798755399167745,171,1996,9,263,38,,0.81,4,Mod_Dry
1997-06-21,588.3224296656455,0.51,0.8847076699126852,172,1996,9,264,38,,0.85,4,Mod_Dry
1997-06-22,570.168777231537,0.5183872729022349,0.8927998204574641,173,1996,9,265,38,,0.85,4,Mod_Dry
1997-06-23,542.6549481246924,0.5332805338687248,0.9051232685499119,174,1996,9,266,38,,0.85,4,Mod_Dry
1997-06-24,525.1218445721947,0.543499725573635,0.9121535424943767,175,1996,9,267,39,,0.85,4,Mod_Dry
1997-06-25,507.0059290967494,0.5561468739628772,0.9185178800553677,176,1996,9,268,39,,0.85,4,Mod_Dry
1997-06-26,492.53168390950515,0.5682507566203591,0.924764382257512,177,1996,9,269,39,,0.85,4,Mod_Dry
1997-06-27,481.2619091696472,0.58,0.93,178,1996,9,270,39,,0.85,4,Mod_Dry
1997-06-28,474.65062472348933,0.5858791970928431,0.9326616849394349,179,1996,9,271,39,0.88,0.85,4,Mod_Dry
1997-06-29,456.4231901003585,0.6,0.94,180,1996,9,272,39,,0.85,4,Mod_Dry
1997-06-30,446.5785846181075,0.61,0.9446109238208577,181,1996,9,273,39,,0.85,4,Mod_Dry
1997-07-01,438.52202847852135,0.617002042546642,0.7421093456248521,182,1996,10,274,40,,0.88,4,Mod_Dry
1997-07-02,429.7789068771616,0.6266687522735733,0.7652690559625968,183,1996,10,275,40,,0.88,4,Mod_Dry
1997-07-03,422.2116394365742,0.6355074575286846,0.79,184,1996,10,276,40,,0.88,4,Mod_Dry
1997-07-04,412.25969213242286,0.6451636854829023,0.81,185,1996,10,277,40,,0.88,4,Mod_Dry
